transaction_id,amount,timestamp,card_id,device_id,ip_address,merchant_id,geo_location,is_fraud
TXN000496,393.4,2026-08-09 14:26:26,C442027,D80678,213.68.181.17,M0004,"28.3875,76.9067",0
TXN000497,3197.21,2026-08-09 14:51:11,C598216,D14165,124.224.226.204,M0001,"22.979,87.9751",0
TXN000498,464.63,2026-08-09 15:11:41,C429445,D58520,205.19.7.56,M0050,"18.071,73.3961",0
TXN000499,581.97,2026-08-09 16:10:27,C172792,D48469,205.162.82.165,M0005,"28.209,77.5543",0
TXN000500,199.4,2026-08-09 17:03:08,C735656,D64987,109.175.48.85,M0025,"22.5526,73.0329",0
TXN000501,1799.98,2026-08-09 17:17:30,C270395,D21226,179.130.62.230,M0032,"13.0444,80.6917",0
TXN000502,2746.93,2026-08-09 18:09:55,C207786,D44671,134.148.43.176,M0043,"23.1307,72.516",0
TXN000503,219.12,2026-08-09 18:42:18,C987204,D26361,124.220.123.53,M0026,"22.4914,88.1241",0
TXN000504,378.21,2026-08-09 19:54:50,C803204,D68082,135.249.220.117,M0034,"22.6442,88.1439",0
TXN000505,325.36,2026-08-09 20:23:40,C544151,D44993,50.236.3.200,M0049,"18.0953,73.4629",0
TXN000506,30016.49,2026-08-09 20:58:45,C940346,D82063,163.248.126.54,M0042,"18.9527,74.0226",1
TXN000507,1349.81,2026-08-09 21:35:31,C938742,D82063,174.107.142.27,M0021,"18.9886,73.5422",0
TXN000508,855.82,2026-08-09 22:00:02,C355836,D41850,57.148.84.167,M0039,"12.6389,80.2618",0
TXN000509,129.95,2026-08-09 22:07:03,C308802,D47930,94.131.179.250,M0020,"16.9647,78.6698",0
TXN000510,416.62,2026-08-09 23:00:16,C790855,D82063,199.191.48.248,M0026,"19.1206,72.4556",0
TXN000511,1474.99,2026-08-09 23:20:07,C664607,D40161,220.199.227.146,M0009,"22.3308,88.323",0
TXN000512,3727.4,2026-08-09 23:34:49,C557592,D77391,204.140.226.117,M0031,"17.0462,78.6431",0
TXN000513,280.23,2026-08-09 23:53:24,C374680,D59797,123.163.219.109,M0041,"18.2089,74.0292",0
TXN000514,130.37,2026-08-10 00:21:38,C141832,D91959,36.122.115.106,M0023,"12.7544,80.043",0
TXN000515,46.75,2026-08-10 00:22:44,C678478,D69470,4.1.43.214,M0015,"17.703,78.8474",0
TXN000516,950.8,2026-08-10 00:31:02,C877991,D30032,61.4.172.164,M0029,"13.0624,77.1251",0
TXN000517,1066.31,2026-08-10 00:38:08,C501124,D54313,179.130.62.230,M0032,"18.8264,73.9069",0
TXN000518,38132.77,2026-08-10 01:19:36,C431737,D76540,130.199.228.88,M0046,"18.2254,74.0987",1
TXN000519,504.87,2026-08-10 02:06:02,C872343,D94939,112.131.123.138,M0017,"13.3734,77.2981",0
TXN000520,68653.59,2026-08-10 04:39:03,C687080,D20328,129.153.198.180,M0030,"18.0275,74.037",1
TXN000521,392.78,2026-08-10 05:14:22,C724377,D10425,56.252.171.137,M0022,"28.4856,77.4753",0
TXN000522,524.43,2026-08-10 06:28:10,C282480,D38016,120.221.97.61,M0010,"12.9929,78.0706",0
TXN000523,1593.34,2026-08-10 08:39:47,C970914,D95909,58.2.22.79,M0014,"18.5926,72.8898",0
TXN000524,305.01,2026-08-10 09:02:53,C785743,D38657,61.244.135.128,M0007,"28.3698,77.4934",0
TXN000525,355.67,2026-08-10 09:21:05,C740967,D31319,119.145.76.18,M0020,"12.6323,77.2812",0
TXN000526,1468.21,2026-08-10 09:22:26,C184002,D76784,106.149.180.113,M0016,"17.3851,78.6616",0
TXN000527,3468.06,2026-08-10 09:36:43,C654634,D70589,220.199.227.146,M0006,"18.6321,73.7763",0
TXN000528,609.87,2026-08-10 09:40:29,C378361,D88104,216.91.223.249,M0040,"28.8174,77.2402",0
TXN000529,744.21,2026-08-10 10:09:26,C237174,D26828,138.243.239.128,M0004,"17.3544,78.8446",0
TXN000530,2387.32,2026-08-10 10:35:20,C503906,D28373,161.191.144.226,M0021,"13.3075,79.8361",0
TXN000531,333.77,2026-08-10 10:36:34,C559469,D89818,60.11.55.72,M0029,"13.4085,79.8996",0
TXN000532,1997.49,2026-08-10 10:42:23,C803204,D10074,133.144.103.224,M0027,"18.084,73.6677",0
TXN000533,484.56,2026-08-10 10:42:59,C632496,D20322,94.107.6.199,M0014,"12.9501,78.0235",0
TXN000534,126.5,2026-08-10 11:01:44,C448321,D46434,4.1.43.214,M0003,"13.1183,80.1276",0
TXN000535,697.16,2026-08-10 11:20:30,C497562,D71348,200.169.23.10,M0008,"23.3213,73.0693",0
TXN000536,2000.51,2026-08-10 11:53:14,C211764,D73699,2.196.113.186,M0038,"22.6569,72.3708",0
TXN000537,1636.27,2026-08-10 12:13:15,C808011,D24662,159.69.80.225,M0007,"22.8005,88.3604",0
TXN000538,961.73,2026-08-10 13:26:01,C320281,D82063,159.69.80.225,M0006,"13.336,77.5515",0
TXN000539,762.55,2026-08-10 13:34:03,C390120,D28301,137.122.94.93,M0025,"13.0794,80.6136",0
TXN000540,209.59,2026-08-10 13:46:46,C431535,D34931,205.19.7.56,M0019,"18.945,73.4129",0
TXN000541,290.56,2026-08-10 13:50:48,C975136,D38657,95.26.119.184,M0015,"18.6715,73.0016",0
TXN000542,510.79,2026-08-10 13:53:23,C221035,D66498,94.131.179.250,M0025,"29.1149,76.6085",0
TXN000543,422.32,2026-08-10 14:30:06,C152657,D19287,142.186.51.36,M0005,"17.2648,78.85",0
TXN000544,1283.52,2026-08-10 15:17:03,C360222,D52487,10.132.216.46,M0032,"18.1259,73.9423",0
TXN000545,2169.94,2026-08-10 16:21:29,C172132,D13478,100.255.205.158,M0021,"19.3421,73.2236",0
TXN000546,138.39,2026-08-10 16:34:47,C152578,D45382,213.68.181.17,M0012,"13.5254,80.4203",0
TXN000547,523.05,2026-08-10 16:43:57,C390120,D80292,63.37.159.222,M0019,"13.4237,77.8325",0
TXN000548,161.96,2026-08-10 17:20:15,C110139,D64987,77.164.81.250,M0015,"22.677,72.0968",0
TXN000549,2240.62,2026-08-10 17:23:06,C921414,D10425,177.212.76.69,M0024,"16.9217,78.7231",0
TXN000550,662.95,2026-08-10 18:32:41,C712554,D74686,91.207.228.131,M0029,"28.7412,77.1893",0
TXN000551,335.22,2026-08-10 18:55:10,C885884,D18392,193.79.33.157,M0040,"13.0929,77.4286",0
TXN000552,1757.81,2026-08-10 19:05:02,C879779,D61173,217.215.39.223,M0042,"18.8705,73.3262",0
TXN000553,901.85,2026-08-10 20:21:59,C803204,D18326,129.153.198.180,M0019,"18.3799,73.6503",0
TXN000554,1317.2,2026-08-10 20:22:26,C361303,D40007,179.130.62.230,M0016,"22.9142,87.8943",0
TXN000555,433.8,2026-08-10 20:33:34,C803204,D22224,77.254.42.34,M0025,"28.3316,76.9998",0
TXN000556,880.18,2026-08-10 21:13:39,C137778,D52487,46.144.236.174,M0009,"13.3769,80.0465",0
TXN000557,263.47,2026-08-10 21:35:00,C333752,D70217,104.13.74.245,M0008,"22.367,88.249",0
TXN000558,210.74,2026-08-10 22:03:38,C208618,D47388,174.107.142.27,M0015,"17.4807,78.0673",0
TXN000559,770.09,2026-08-10 22:07:29,C795613,D40007,113.163.209.250,M0015,"18.5822,73.1884",0
TXN000560,827.69,2026-08-10 22:22:14,C346629,D13478,2.196.113.186,M0002,"19.5456,73.1528",0
TXN000561,1020.77,2026-08-10 22:26:03,C238890,D93320,61.244.135.128,M0022,"22.8158,87.912",0
TXN000562,672.42,2026-08-10 22:53:08,C540869,D82512,108.191.80.181,M0014,"28.5399,77.2176",0
TXN000563,373.95,2026-08-10 23:06:29,C587115,D17685,4.1.43.214,M0023,"18.4442,73.6988",0
TXN000564,231.51,2026-08-10 23:19:13,C656932,D52487,145.19.169.242,M0027,"28.9171,77.2689",0
TXN000565,625.75,2026-08-10 23:43:27,C796101,D37460,2.114.143.17,M0017,"28.4429,77.0537",0
TXN000566,213.69,2026-08-10 23:54:30,C790855,D76542,83.51.38.240,M0037,"19.4779,73.1844",0
TXN000567,1075.52,2026-08-11 00:04:58,C378517,D30926,180.249.109.229,M0033,"17.7659,78.8585",0
TXN000568,18698.87,2026-08-11 00:14:46,C991014,D41850,103.215.89.187,M0008,"22.3618,88.8162",1
TXN000569,246.14,2026-08-11 00:29:39,C184002,D44522,215.30.45.80,M0048,"28.7394,76.8177",0
TXN000570,793.74,2026-08-11 00:56:06,C654634,D80855,64.241.202.234,M0033,"18.5282,73.776",0
TXN000571,26873.85,2026-08-11 00:59:34,C361303,D56438,178.141.167.230,M0045,"13.0474,77.7398",1
TXN000572,675.45,2026-08-11 02:24:43,C631756,D46048,208.203.12.199,M0047,"18.8522,73.0847",0
TXN000573,297.27,2026-08-11 04:56:53,C992697,D21915,116.115.120.25,M0030,"13.3021,80.661",0
TXN000574,129.99,2026-08-11 05:04:50,C320281,D28373,91.211.49.166,M0012,"16.951,78.3355",0
TXN000575,1067.47,2026-08-11 05:15:07,C940346,D98259,138.243.239.128,M0034,"13.3012,77.804",0
TXN000576,1684.94,2026-08-11 05:45:21,C636265,D35112,69.32.139.212,M0010,"13.0618,77.4556",0
TXN000577,441.01,2026-08-11 05:59:20,C593554,D17685,56.252.171.137,M0024,"17.0064,78.29",0
TXN000578,1163.95,2026-08-11 06:58:42,C466643,D37460,19.179.94.203,M0028,"18.8531,73.3186",0
TXN000579,260.79,2026-08-11 08:24:41,C802448,D22156,219.211.42.122,M0017,"12.7745,77.1603",0
TXN000580,303.54,2026-08-11 08:48:02,C417212,D31174,130.199.228.88,M0008,"13.1469,80.6213",0
TXN000581,1865.09,2026-08-11 08:54:32,C692683,D69429,50.236.3.200,M0027,"22.1402,88.6643",0
TXN000582,1795.3,2026-08-11 09:29:03,C446239,D39256,189.181.186.216,M0021,"28.5537,77.1988",0
TXN000583,212.91,2026-08-11 10:10:11,C254739,D80010,44.42.64.43,M0029,"12.5864,77.7052",0
TXN000584,369.39,2026-08-11 10:48:08,C197923,D97684,56.67.234.143,M0029,"13.4193,77.3134",0
TXN000585,407.1,2026-08-11 11:27:47,C692683,D95181,113.163.209.250,M0009,"16.956,78.0669",0
TXN000586,762.67,2026-08-11 11:30:08,C787926,D71348,112.128.170.223,M0034,"23.0621,88.7534",0
TXN000587,243.08,2026-08-11 13:04:06,C184002,D63269,202.172.86.30,M0019,"18.3739,73.6723",0
TXN000588,128.54,2026-08-11 13:28:23,C863934,D98259,218.17.215.90,M0023,"13.2782,80.1593",0
TXN000589,600.67,2026-08-11 14:14:21,C669605,D22156,10.30.138.198,M0041,"17.0913,78.351",0
TXN000590,1222.44,2026-08-11 14:22:14,C740967,D30032,112.128.170.223,M0024,"28.5037,76.6794",0
TXN000591,320.05,2026-08-11 14:25:43,C270395,D23396,124.215.175.76,M0012,"28.2041,77.0191",0
TXN000592,1417.08,2026-08-11 15:39:34,C877991,D31417,7.107.231.30,M0038,"22.332,88.2436",0
TXN000593,331.73,2026-08-11 16:35:50,C367095,D83000,134.76.122.123,M0036,"18.9466,73.5854",0
TXN000594,356.96,2026-08-11 16:37:37,C697347,D87397,130.199.228.88,M0013,"28.893,77.4758",0
TXN000595,620.43,2026-08-11 17:51:35,C932291,D89131,130.199.228.88,M0020,"22.6787,72.7874",0
TXN000596,358.67,2026-08-11 17:58:49,C285652,D38864,213.68.181.17,M0008,"19.0402,73.1004",0
TXN000597,466.8,2026-08-11 18:10:49,C282480,D63883,180.249.109.229,M0033,"22.6592,88.0319",0
TXN000598,581.0,2026-08-11 18:21:45,C799330,D10851,77.254.42.34,M0010,"12.6922,77.6928",0
TXN000599,952.7,2026-08-11 18:35:04,C335552,D42493,154.212.148.184,M0008,"17.3153,78.1522",0
TXN000600,242.58,2026-08-11 18:43:56,C255287,D17685,115.23.15.67,M0020,"13.4851,80.1147",0
TXN000601,1394.57,2026-08-11 21:07:01,C636004,D57447,91.207.228.131,M0011,"23.4892,73.035",0
TXN000602,1690.67,2026-08-11 21:43:52,C723398,D38657,178.141.167.230,M0026,"22.3303,88.3265",0
TXN000603,1036.79,2026-08-11 22:21:07,C552248,D92240,204.212.37.40,M0037,"22.1438,87.9329",0
TXN000604,812.52,2026-08-11 22:48:32,C938742,D40161,101.136.177.81,M0019,"12.9749,80.2082",0
TXN000605,1714.59,2026-08-11 23:37:02,C552248,D80697,63.37.159.222,M0029,"13.2218,80.1117",0
TXN000606,2896.89,2026-08-12 00:46:26,C265409,D58520,77.164.81.250,M0009,"23.0879,72.0924",0
TXN000607,209.14,2026-08-12 05:27:13,C358175,D66985,77.164.81.250,M0020,"22.5849,72.5576",0
TXN000608,3166.49,2026-08-12 06:33:58,C262316,D58520,111.197.47.161,M0042,"29.0267,76.9627",0
TXN000609,519.96,2026-08-12 07:29:43,C335552,D94939,83.51.38.240,M0034,"17.4196,78.1822",0
TXN000610,294.27,2026-08-12 07:53:44,C539589,D10942,109.175.48.85,M0016,"22.7148,72.1123",0
TXN000611,713.12,2026-08-12 08:30:28,C531712,D54473,7.107.231.30,M0007,"28.4898,77.4711",0
TXN000612,428.98,2026-08-12 08:33:43,C794022,D42098,204.236.56.75,M0022,"13.5749,80.6221",0
TXN000613,310.63,2026-08-12 09:22:49,C843215,D11934,109.175.48.85,M0012,"22.7217,72.9616",0
TXN000614,18930.25,2026-08-12 09:37:13,C808446,D82603,141.182.14.78,M0021,"17.1193,78.0064",1
TXN000615,18832.22,2026-08-12 09:49:13,C808446,D82603,58.79.127.239,M0043,"13.351,78.0602",1
TXN000616,315.12,2026-08-12 10:18:52,C933980,D95180,72.95.89.104,M0049,"23.0012,88.505",0
TXN000617,2237.95,2026-08-12 10:25:52,C707040,D97684,177.212.76.69,M0037,"18.0921,73.7663",0
TXN000618,334.23,2026-08-12 10:47:48,C765095,D51245,19.34.17.124,M0016,"28.684,77.2025",0
TXN000619,889.83,2026-08-12 10:58:25,C884475,D14165,132.115.151.116,M0042,"19.5416,73.1861",0
TXN000620,286.66,2026-08-12 11:05:35,C610311,D58944,186.226.183.173,M0009,"12.9627,80.3778",0
TXN000621,1431.48,2026-08-12 11:47:02,C555673,D80284,60.11.55.72,M0043,"13.121,80.0396",0
TXN000622,503.51,2026-08-12 12:02:43,C213346,D35203,5.31.23.229,M0017,"13.3862,80.6999",0
TXN000623,194.95,2026-08-12 12:25:28,C528231,D28726,2.196.113.186,M0050,"19.0083,73.3213",0
TXN000624,1036.42,2026-08-12 12:45:03,C725550,D57400,109.175.48.85,M0040,"28.6403,77.2608",0
TXN000625,1910.69,2026-08-12 12:46:04,C233636,D22156,186.226.183.173,M0034,"18.7477,72.8778",0
TXN000626,400.51,2026-08-12 12:52:16,C447235,D30379,118.85.35.138,M0013,"22.941,88.7904",0
TXN000627,111.22,2026-08-12 13:02:20,C636265,D82063,5.31.23.229,M0043,"18.5987,73.3926",0
TXN000628,56418.63,2026-08-12 13:18:57,C385577,D28726,14.136.199.1,M0013,"23.3707,72.5644",1
TXN000629,563.74,2026-08-12 13:40:59,C853240,D22280,217.140.220.21,M0024,"18.7306,73.6711",0
TXN000630,274.74,2026-08-12 13:44:43,C760356,D80686,199.191.48.248,M0006,"17.1769,78.7353",0
TXN000631,314.45,2026-08-12 14:36:54,C270395,D81426,149.198.170.29,M0007,"13.0116,77.9366",0
TXN000632,860.24,2026-08-12 14:53:37,C356736,D66498,218.17.215.90,M0029,"22.9858,88.3752",0
TXN000633,461.17,2026-08-12 15:18:10,C799287,D13278,123.125.11.185,M0007,"12.7227,80.1865",0
TXN000634,660.93,2026-08-12 15:23:06,C468203,D65444,4.1.43.214,M0017,"18.687,73.5194",0
TXN000635,189.93,2026-08-12 15:50:40,C945742,D23947,220.199.227.146,M0046,"18.8602,73.7405",0
TXN000636,972.19,2026-08-12 16:11:52,C884309,D65392,12.116.164.147,M0028,"13.1383,77.718",0
TXN000637,2240.56,2026-08-12 16:14:47,C865990,D36062,133.144.103.224,M0016,"29.0992,77.2392",0
TXN000638,2099.43,2026-08-12 16:39:03,C794022,D22704,131.148.124.195,M0013,"22.7506,72.2834",0
TXN000639,356.79,2026-08-12 16:41:19,C544151,D95180,188.196.139.127,M0030,"22.3413,88.4055",0
TXN000640,749.65,2026-08-12 17:09:32,C681542,D63269,34.141.163.57,M0045,"12.9408,80.7602",0
TXN000641,1517.39,2026-08-12 17:20:35,C523389,D66985,147.41.5.122,M0030,"28.4508,77.0735",0
TXN000642,877.25,2026-08-12 17:34:00,C101773,D71993,188.196.139.127,M0001,"23.1101,72.7725",0
TXN000643,121.39,2026-08-12 17:34:24,C376807,D74686,169.17.138.157,M0023,"18.509,74.1271",0
TXN000644,566.59,2026-08-12 17:45:41,C800305,D79163,118.85.35.138,M0031,"22.6899,72.5718",0
TXN000645,946.05,2026-08-12 17:53:32,C831076,D59797,95.26.119.184,M0015,"22.8944,88.5102",0
TXN000646,398.23,2026-08-12 18:07:41,C465962,D17100,19.179.94.203,M0019,"23.0793,73.0076",0
TXN000647,2535.19,2026-08-12 18:25:37,C101773,D87397,141.182.14.78,M0028,"17.3869,78.8966",0
TXN000648,530.47,2026-08-12 18:37:21,C306606,D46509,118.85.35.138,M0046,"22.6145,88.7368",0
TXN000649,40979.13,2026-08-12 19:05:21,C736130,D40021,185.156.61.114,M0008,"28.8885,77.1057",1
TXN000650,715.82,2026-08-12 19:06:33,C502630,D18834,119.145.76.18,M0015,"18.9672,73.7569",0
TXN000651,825.77,2026-08-12 19:42:15,C934692,D80010,2.196.113.186,M0033,"18.8879,73.1517",0
TXN000652,794.11,2026-08-12 20:00:45,C448321,D57400,94.107.6.199,M0002,"18.5868,73.2043",0
TXN000653,1314.81,2026-08-12 20:08:53,C629959,D46421,91.207.228.131,M0010,"18.8221,73.6962",0
TXN000654,2891.65,2026-08-12 20:09:48,C669605,D19071,124.215.175.76,M0011,"23.007,88.553",0
TXN000655,91.34,2026-08-12 20:24:44,C359249,D34957,11.234.190.220,M0037,"18.8003,72.6038",0
TXN000656,1657.39,2026-08-12 20:34:22,C262998,D19287,30.114.147.17,M0030,"29.02,77.4639",0
TXN000657,348.19,2026-08-12 20:35:03,C593554,D80292,56.252.171.137,M0035,"12.645,80.2832",0
TXN000658,140.73,2026-08-12 20:43:54,C185965,D59009,47.193.254.5,M0003,"19.1272,72.8159",0
TXN000659,1120.24,2026-08-12 20:47:28,C361650,D60432,76.156.57.62,M0027,"22.1561,88.7463",0
TXN000660,1014.03,2026-08-12 20:47:38,C517821,D80855,130.139.32.159,M0049,"23.3898,72.7798",0
TXN000661,4050.25,2026-08-12 20:55:04,C941204,D15695,19.34.17.124,M0047,"22.6769,88.3248",0
TXN000662,764.49,2026-08-12 21:35:10,C672092,D57819,179.130.62.230,M0021,"13.0732,77.9138",0
TXN000663,96.23,2026-08-12 22:39:13,C582662,D82603,138.243.239.128,M0015,"12.8931,80.5328",0
TXN000664,1252.56,2026-08-12 23:37:19,C361303,D14165,2.114.143.17,M0031,"18.5098,73.5779",0
TXN000665,53404.91,2026-08-13 00:43:27,C663750,D42742,8.47.6.185,M0005,"22.1355,88.0512",1
TXN000666,679.3,2026-08-13 01:32:04,C172792,D95477,201.82.31.245,M0021,"22.9933,88.2089",0
TXN000667,1543.07,2026-08-13 03:10:46,C270395,D77391,2.114.143.17,M0038,"22.5732,88.5435",0
TXN000668,3906.63,2026-08-13 05:02:44,C852470,D40007,177.212.76.69,M0016,"22.9603,88.2148",0
TXN000669,719.66,2026-08-13 06:11:20,C379766,D28373,149.49.143.54,M0031,"22.6859,72.1757",0
TXN000670,1619.57,2026-08-13 06:11:50,C797229,D38221,172.90.74.41,M0015,"19.0727,72.662",0
TXN000671,217.64,2026-08-13 06:22:01,C414569,D24662,115.23.15.67,M0039,"22.6253,88.2605",0
TXN000672,347.23,2026-08-13 06:23:38,C804318,D44438,213.68.181.17,M0022,"12.697,77.2904",0
TXN000673,1087.25,2026-08-13 06:26:35,C580547,D79163,170.203.175.90,M0017,"18.5019,73.474",0
TXN000674,363.96,2026-08-13 06:56:45,C804318,D58520,124.224.226.204,M0013,"18.2785,73.8207",0
TXN000675,150.46,2026-08-13 07:02:57,C645175,D57819,19.179.94.203,M0048,"28.5445,77.1439",0
TXN000676,129.33,2026-08-13 07:23:49,C792094,D10074,72.239.180.7,M0007,"22.3692,87.9411",0
TXN000677,154.04,2026-08-13 07:47:23,C178898,D65333,17.86.169.123,M0049,"22.4659,88.4085",0
TXN000678,424.8,2026-08-13 07:53:17,C171849,D44993,50.236.3.200,M0045,"13.041,80.2554",0
TXN000679,716.2,2026-08-13 07:53:25,C945687,D17331,14.136.199.1,M0019,"18.7525,72.5982",0
TXN000680,1218.31,2026-08-13 07:53:37,C850981,D35203,18.82.69.240,M0039,"12.5528,78.0872",0
TXN000681,301.92,2026-08-13 08:08:27,C680097,D70142,94.107.6.199,M0047,"18.254,73.4249",0
TXN000682,1606.42,2026-08-13 08:12:53,C188914,D99593,217.140.220.21,M0009,"13.5046,79.8592",0
TXN000683,1756.26,2026-08-13 08:44:37,C282480,D62565,17.187.197.52,M0021,"22.5449,88.7441",0
TXN000684,388.37,2026-08-13 09:03:29,C794022,D46421,49.211.175.6,M0043,"22.1063,88.7431",0
TXN000685,338.39,2026-08-13 09:17:15,C361650,D10074,135.84.208.210,M0030,"22.6653,72.6512",0
TXN000686,2049.99,2026-08-13 09:18:50,C550664,D89131,94.107.6.199,M0049,"28.306,76.9627",0
TXN000687,824.54,2026-08-13 09:19:40,C531712,D39871,147.41.5.122,M0016,"18.1588,74.3394",0
TXN000688,230.81,2026-08-13 09:50:04,C196781,D48427,32.6.166.162,M0038,"17.5789,78.5294",0
TXN000689,94.1,2026-08-13 09:54:12,C152578,D39256,4.1.43.214,M0008,"18.2727,74.272",0
TXN000690,1585.27,2026-08-13 10:01:04,C787926,D73624,115.11.24.126,M0022,"23.5066,72.3636",0
TXN000691,13281.3,2026-08-13 10:23:46,C674553,D82357,115.23.15.67,M0010,"19.4079,72.7812",1
TXN000692,296.65,2026-08-13 11:47:02,C593554,D42591,139.35.67.145,M0041,"18.6036,73.9495",0
TXN000693,5743.04,2026-08-13 12:03:25,C143860,D66155,63.37.159.222,M0042,"13.0254,77.4001",0
TXN000694,1272.74,2026-08-13 12:05:49,C710805,D74686,52.19.74.7,M0005,"18.3574,74.1856",0
TXN000695,307.47,2026-08-13 12:45:13,C975136,D30379,111.197.47.161,M0044,"22.7382,72.7303",0
TXN000696,1826.97,2026-08-13 12:55:51,C753425,D31174,28.213.82.112,M0038,"18.9074,73.0534",0
TXN000697,528.79,2026-08-13 13:17:03,C708158,D45382,58.2.22.79,M0044,"22.4411,88.7283",0
TXN000698,890.57,2026-08-13 13:35:59,C320392,D22363,10.30.138.198,M0050,"19.02,73.0039",0
TXN000699,1248.14,2026-08-13 13:37:00,C239816,D70217,36.122.115.106,M0030,"17.4208,78.0834",0
TXN000700,300.01,2026-08-13 13:47:14,C887443,D93227,61.4.172.164,M0014,"28.6328,76.6317",0
TXN000701,293.56,2026-08-13 14:29:24,C108203,D17685,169.227.59.103,M0026,"18.1963,73.5921",0
TXN000702,3950.61,2026-08-13 14:36:55,C656932,D56566,130.8.186.60,M0017,"18.5858,72.7042",0
TXN000703,36.6,2026-08-13 15:37:05,C877991,D98696,132.145.219.213,M0048,"22.4242,88.7734",0
TXN000704,347.52,2026-08-13 16:48:15,C954596,D22676,174.107.142.27,M0029,"13.2802,80.4508",0
TXN000705,265.83,2026-08-13 17:25:20,C940346,D56438,172.90.74.41,M0016,"13.3097,78.0392",0
TXN000706,482.95,2026-08-13 17:57:12,C146542,D53309,112.128.170.223,M0040,"29.0544,76.8145",0
TXN000707,309.26,2026-08-13 18:06:34,C256294,D58520,9.116.93.109,M0017,"28.5902,77.5692",0
TXN000708,1253.4,2026-08-13 18:46:17,C363319,D40982,108.191.80.181,M0025,"29.0606,77.3037",0
TXN000709,780.92,2026-08-13 18:58:39,C749468,D46434,65.88.160.22,M0008,"22.254,88.3891",0
TXN000710,560.06,2026-08-13 19:19:44,C850981,D17592,148.27.150.166,M0006,"13.1547,80.5761",0
TXN000711,2455.22,2026-08-13 20:38:28,C636265,D11934,119.145.76.18,M0023,"22.8803,72.5656",0
TXN000712,1197.9,2026-08-13 20:48:10,C708792,D54473,121.176.23.197,M0028,"28.3678,76.7668",0
TXN000713,1882.18,2026-08-13 22:48:27,C240814,D91070,116.115.120.25,M0043,"23.0694,72.5465",0
TXN000714,198.86,2026-08-13 23:06:43,C690341,D13278,180.249.109.229,M0011,"23.2021,72.2897",0
TXN000715,267.19,2026-08-13 23:27:44,C956253,D23947,52.19.74.7,M0025,"13.0467,79.8894",0
TXN000716,250.54,2026-08-13 23:56:24,C831076,D26828,61.4.172.164,M0031,"23.2739,72.7284",0
TXN000717,893.75,2026-08-14 00:15:59,C712554,D46434,61.4.172.164,M0041,"22.5387,72.8898",0
TXN000718,1221.17,2026-08-14 00:48:25,C994141,D62296,202.172.86.30,M0037,"17.6176,78.2016",0
TXN000719,203.19,2026-08-14 01:43:18,C598216,D59672,144.229.28.185,M0012,"12.7781,77.917",0
TXN000720,184.47,2026-08-14 02:47:25,C425498,D68878,217.140.220.21,M0032,"13.2329,79.9227",0
TXN000721,17001.11,2026-08-14 03:12:32,C429164,D46048,56.67.234.143,M0018,"18.753,74.0414",1
TXN000722,21156.07,2026-08-14 03:32:32,C429164,D46048,2.196.113.186,M0022,"22.2847,88.1029",1
TXN000723,1469.88,2026-08-14 05:20:44,C610311,D75435,115.11.24.126,M0038,"23.2369,72.8304",0
TXN000724,655.42,2026-08-14 06:00:13,C395442,D93320,139.35.67.145,M0017,"19.4384,73.3272",0
TXN000725,667.73,2026-08-14 06:15:56,C548462,D19880,123.98.150.36,M0043,"19.4908,72.5894",0
TXN000726,616.89,2026-08-14 06:25:55,C599948,D10942,130.8.186.60,M0030,"28.333,76.7305",0
TXN000727,191.41,2026-08-14 06:50:50,C932291,D70589,172.90.74.41,M0036,"13.0282,77.4373",0
TXN000728,2255.75,2026-08-14 07:40:57,C361650,D37653,166.193.42.206,M0019,"22.6809,88.1449",0
TXN000729,1344.32,2026-08-14 08:35:34,C804318,D52504,142.186.51.36,M0010,"28.9115,76.9917",0
TXN000730,388.29,2026-08-14 08:54:16,C418635,D46463,121.176.23.197,M0021,"18.7394,72.5622",0
TXN000731,707.06,2026-08-14 09:02:59,C534572,D47930,32.6.166.162,M0029,"18.078,73.6991",0
TXN000732,323.12,2026-08-14 09:09:12,C544151,D44522,143.13.148.165,M0032,"28.9461,77.2802",0
TXN000733,84.11,2026-08-14 09:45:41,C152578,D26828,213.170.105.186,M0017,"17.0811,78.5975",0
TXN000734,1072.87,2026-08-14 09:51:08,C687080,D39871,181.27.237.216,M0030,"22.9841,72.0807",0
TXN000735,2261.66,2026-08-14 10:23:57,C808011,D87110,180.249.109.229,M0005,"17.662,78.8489",0
TXN000736,691.31,2026-08-14 10:45:17,C627276,D86622,60.11.55.72,M0027,"13.4401,77.8933",0
TXN000737,129.98,2026-08-14 10:45:40,C796101,D38221,5.31.23.229,M0045,"23.195,72.7536",0
TXN000738,117.01,2026-08-14 11:18:16,C475190,D37760,216.91.223.249,M0048,"13.5108,79.9953",0
TXN000739,495.33,2026-08-14 11:36:58,C239816,D22156,123.125.11.185,M0021,"18.6687,73.4308",0
TXN000740,688.08,2026-08-14 12:07:10,C796503,D23238,2.114.143.17,M0044,"28.9281,77.5313",0
TXN000741,315.83,2026-08-14 12:08:44,C294851,D89840,151.89.105.16,M0027,"28.3462,76.6142",0
TXN000742,161.9,2026-08-14 12:10:42,C587115,D80697,12.4.151.183,M0003,"12.881,77.6466",0
TXN000743,468.9,2026-08-14 12:11:51,C884309,D88504,132.115.151.116,M0010,"23.3498,72.1133",0
